key,value
name,Jamaica - Gross domestic product (GDP) [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Gross domestic product (GDP) [2216]
description,Sectoral GDP: Gross domestic product (GDP)
category,Economic
type,GDP
file,gdp-sec--gdp_jam_cepalstat.csv
filehash,86665bbb4917e6792ff01c22d36aceb5bf0ce0d0
columns,"year,value,source,notes"
