year,value,source,notes
1990,254974555,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,260741929,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,268787947,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,283351452,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,298665069,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,364766962,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,389145618,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,417975413,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,421931195,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,437273118,CEPALStat: 733,"CEPALStat: 6495,6432"
2000,456167461,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,478885590,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,487685168,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,475254993,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,497141171,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,543169966,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,575136679,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,591426741,CEPALStat: 733,"CEPALStat: 6495,6432"
2008,615844881,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,581367323,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,562607059,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,572143901,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,565131149,CEPALStat: 733,"CEPALStat: 6432,6495"
