year,value,source,notes
1990,258473504,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,264063823,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,271221287,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,276266550,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,288258705,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,297920429,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,306343157,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,313978542,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,323914920,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,325990085,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,328065250,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,330104308,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,323377895,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,348171915,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,357353363,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,356195754,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,372493061,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,394664345,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,425410394,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,420680996,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,425782085,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,426566447,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,421693511,CEPALStat: 733,"CEPALStat: 6432,6495"
