key,value
name,Trinidad and Tobago - Annual Gross Domestic Product (GDP) by activity: Gross domestic product (GDP) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Trinidad and Tobago: Gross domestic product (GDP)
file,gdp-sec-gdp_tto_cepalstat.csv
filehash,0ed58fac8f2d2d81ca4d43fa95d0cfdab6062ff7
category,Economy
type,GDP
columns,"year,value,source,notes"
