key,value
name,Dominican Republic - Gross domestic product (GDP) [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Gross domestic product (GDP) [2216]
description,Sectoral GDP: Gross domestic product (GDP)
category,Economic
type,GDP
file,gdp-sec--gdp_dom_cepalstat.csv
filehash,333007d176b03073a061a5b531765fda8d206e19
columns,"year,value,source,notes"
