year,value,source,notes
1990,542934392,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,556941494,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,602544163,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,639765577,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,641670407,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,643729683,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,654901256,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,678428484,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,703603134,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,762858801,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,856710306,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,899704301,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,945756200,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,1033988109,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1082048816,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,1114200000,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,1166538878,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1180658196,CEPALStat: 733,"CEPALStat: 6495,6432"
2008,1226100263,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1229748157,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1267666099,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1294263195,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1346175898,CEPALStat: 733,"CEPALStat: 6495,6432"
