key,value
name,Saint Lucia - Annual Gross Domestic Product (GDP) by activity: Gross domestic product (GDP) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Saint Lucia: Gross domestic product (GDP)
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/gdp/gdp-sec-gdp_lca_cepalstat.csv
filehash,0f1d8342cdb62b5cab2adb7469b66d0925f266d4
category,Economy
type,GDP
columns,"year,value,source,notes"
