key,value
name,Suriname - Annual Gross Domestic Product (GDP) by activity: Gross domestic product (GDP) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Suriname: Gross domestic product (GDP)
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/gdp/gdp-sec-gdp_sur_cepalstat.csv
filehash,7544fb618fc7d50534750aa7391cc5d5a3bb7073
category,Economy
type,GDP
columns,"year,value,source,notes"
