key,value
name,Guyana - Annual Gross Domestic Product (GDP) by activity: Gross domestic product (GDP) [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Guyana: Gross domestic product (GDP)
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/gdp/gdp-sec-gdp_guy_cepalstat.csv
filehash,f5976a354fd71a764c6b0f88554eb1ed4200c353
category,Economy
type,GDP
columns,"year,value,source,notes"
