year,value,source,notes
1990,797234404,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,845020442,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,910576162,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,985256855,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1073625006,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,1122851829,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,1211219980,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,1287101327,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1270052037,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1302949962,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,1293344729,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,1314476243,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,1329364355,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,1320959776,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1341611028,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1315436766,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1382913534,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1479998398,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1509252743,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1559339170,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1627495848,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1715984849,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1798634555,CEPALStat: 733,"CEPALStat: 6432,6495"
