key,value
name,Barbados - Gross domestic product (GDP) [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Gross domestic product (GDP) [2216]
description,Sectoral GDP: Gross domestic product (GDP)
category,Economic
type,GDP
file,gdp-sec--gdp_brb_cepalstat.csv
filehash,00610d1f839614f182206c7d864bbf50db4a1d55
columns,"year,value,source,notes"
