year,value,source,notes
1990,108395486,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,101951780,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,91829274,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,75961715,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,94524412,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,103124824,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,96572947,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,105934406,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,86421829,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,96326894,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,111799623,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,96744612,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,104200590,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,113338885,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,119902206,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,119782041,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,132965904,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,131060424,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,91365778,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,43917602,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,45205088,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,81220383,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,115307309,CEPALStat: 733,"CEPALStat: 6432,6495"
