key,value
name,Jamaica - Mining and quarrying [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Mining and quarrying [2216]
description,Sectoral GDP: Mining and quarrying
category,Economic
type,GDP
file,gdp-sec--mq_jam_cepalstat.csv
filehash,18982b04dd300a2960ccde6fe853e6279d01f43f
columns,"year,value,source,notes"
