key,value
name,Cuba - Mining and quarrying [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Mining and quarrying [2216]
description,Sectoral GDP: Mining and quarrying
category,Economic
type,GDP
file,gdp-sec--mq_cub_cepalstat.csv
filehash,3e52c71cbd00b195764a4f259de3b62fececc852
columns,"year,value,source,notes"
