year,value,source,notes
1990,56158118,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,64252901,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,62995498,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,63067033,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,81617243,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,106481841,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,79966699,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,84025369,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,81027255,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,62512307,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,69899737,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,73016651,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,74269252,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,83380311,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,88685630,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,84238999,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,97104736,CEPALStat: 733,"CEPALStat: 6495,6432"
2007,85698978,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,108171813,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,104619302,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,114279546,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,90674994,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,83055177,CEPALStat: 733,"CEPALStat: 6432,6495"
