key,value
name,Saint Kitts and Nevis - Mining and quarrying [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Mining and quarrying [2216]
description,Sectoral GDP: Mining and quarrying
category,Economic
type,GDP
file,gdp-sec--mq_kna_cepalstat.csv
filehash,c3b48a941abc795e5f44ffdedb1069dd0f0e25f1
columns,"year,value,source,notes"
