key,value
name,Trinidad and Tobago - Annual Gross Domestic Product (GDP) by activity: Mining and quarrying [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Trinidad and Tobago: Mining and quarrying
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/mq/gdp-sec-mq_tto_cepalstat.csv
filehash,e299ca24ce19300b68148328eba8279b2814d1bf
category,Economy
type,GDP
columns,"year,value,source,notes"
