Year,Item,Country,Value,Source,Notes,ISO3
1991,Post and telecommunications,Antigua and Barbuda,29.2120224637205,733,"6432,6495",ATG
1991,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,99.6018276079196,733,"6432,6495",ATG
1991,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,14.3332,733,"6432,6495",ATG
1991,Taxes on products less subsidies on products,Antigua and Barbuda,76.0875588881527,733,"6432,6495",ATG
1991,Total value added,Antigua and Barbuda,542.863084866527,733,"6432,6495",ATG
1991,Transport and supporting and auxiliary activities,Antigua and Barbuda,49.683907423786,733,"6432,6495",ATG
1991,"Transport, storage and communications",Antigua and Barbuda,78.8817252842417,733,"6432,6495",ATG
1991,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,93.4874705746678,733,"6432,6495",ATG
1991,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,189.026185072965,733,"6432,6495",ATG
1992,"Agriculture, hunting and forestry",Antigua and Barbuda,6.72127951389235,733,"6432,6495",ATG
1992,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,13.1234015313505,733,"6432,6495",ATG
1992,Construction,Antigua and Barbuda,52.2630439021714,733,"6432,6495",ATG
1992,"Electricity, gas and water supply",Antigua and Barbuda,17.691279479244,733,"6432,6495",ATG
1992,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,5.96354811935454,733,"6432,6495",ATG
1992,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,82.5598392164897,733,"6432,6495",ATG
1992,Fishing,Antigua and Barbuda,6.31854231103834,733,"6432,6495",ATG
1992,Gross domestic product (GDP),Antigua and Barbuda,640.045722550717,733,"6432,6495",ATG
1992,Hotels and restaurants,Antigua and Barbuda,99.3651122492945,733,"6432,6495",ATG
1992,Manufacturing,Antigua and Barbuda,13.2851409408281,733,"6432,6495",ATG
1992,Mining and quarrying,Antigua and Barbuda,4.39940416553428,733,"6432,6495",ATG
1992,Post and telecommunications,Antigua and Barbuda,27.1385936845221,733,"6432,6495",ATG
1992,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,99.0376714337847,733,"6432,6495",ATG
1992,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,13.1647,733,"6432,6495",ATG
1992,Taxes on products less subsidies on products,Antigua and Barbuda,77.8500417211293,733,"6432,6495",ATG
1992,Total value added,Antigua and Barbuda,549.030994055733,733,"6432,6495",ATG
1992,Transport and supporting and auxiliary activities,Antigua and Barbuda,49.5564789887201,733,"6432,6495",ATG
1992,"Transport, storage and communications",Antigua and Barbuda,76.7099381967896,733,"6432,6495",ATG
1992,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,93.4874705746678,733,"6432,6495",ATG
1992,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,195.924823308895,733,"6432,6495",ATG
1993,"Agriculture, hunting and forestry",Antigua and Barbuda,6.87636345565826,733,"6432,6495",ATG
1993,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,13.6317826187333,733,"6432,6495",ATG
1993,Construction,Antigua and Barbuda,49.6506423971505,733,"6432,6495",ATG
1993,"Electricity, gas and water supply",Antigua and Barbuda,15.9292401951063,733,"6432,6495",ATG
1993,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,6.80087617497738,733,"6432,6495",ATG
1993,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,89.9868906207304,733,"6432,6495",ATG
1993,Fishing,Antigua and Barbuda,6.69473298042386,733,"6432,6495",ATG
1993,Gross domestic product (GDP),Antigua and Barbuda,671.080943681197,733,"6495,6432",ATG
1993,Hotels and restaurants,Antigua and Barbuda,116.045838850477,733,"6432,6495",ATG
1993,Manufacturing,Antigua and Barbuda,12.6218738446765,733,"6432,6495",ATG
1993,Mining and quarrying,Antigua and Barbuda,4.17803449381567,733,"6432,6495",ATG
1993,Post and telecommunications,Antigua and Barbuda,31.2002919708591,733,"6432,6495",ATG
1993,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,102.103781579007,733,"6495,6432",ATG
1993,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,5.6763,733,"6432,6495",ATG
1993,Taxes on products less subsidies on products,Antigua and Barbuda,80.6136148032365,733,"6432,6495",ATG
1993,Total value added,Antigua and Barbuda,584.791040664988,733,"6432,6495",ATG
1993,Transport and supporting and auxiliary activities,Antigua and Barbuda,53.5550953994077,733,"6432,6495",ATG
1993,"Transport, storage and communications",Antigua and Barbuda,84.7442574196487,733,"6432,6495",ATG
1993,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,96.8496359349296,733,"6432,6495",ATG
1993,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,218.745413671097,733,"6432,6495",ATG
1994,"Agriculture, hunting and forestry",Antigua and Barbuda,6.46378164831877,733,"6432,6495",ATG
1994,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,13.4264748719056,733,"6432,6495",ATG
1994,Construction,Antigua and Barbuda,51.63746882913,733,"6432,6495",ATG
1994,"Electricity, gas and water supply",Antigua and Barbuda,17.2355796643808,733,"6495,6432",ATG
1994,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,7.09513393129531,733,"6432,6495",ATG
1994,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,90.5674882924241,733,"6432,6495",ATG
1994,Fishing,Antigua and Barbuda,6.97961523490998,733,"6432,6495",ATG
1994,Gross domestic product (GDP),Antigua and Barbuda,715.499077627203,733,"6432,6495",ATG
1994,Hotels and restaurants,Antigua and Barbuda,132.094499591772,733,"6432,6495",ATG
1994,Manufacturing,Antigua and Barbuda,12.87431132157,733,"6432,6495",ATG
1994,Mining and quarrying,Antigua and Barbuda,4.34597010684358,733,"6432,6495",ATG
1994,Post and telecommunications,Antigua and Barbuda,36.4779763357365,733,"6432,6495",ATG
1994,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,107.495304235375,733,"6495,6432",ATG
1994,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,3.4342,733,"6432,6495",ATG
1994,Taxes on products less subsidies on products,Antigua and Barbuda,87.9925429306316,733,"6432,6495",ATG
1994,Total value added,Antigua and Barbuda,624.0722857543,733,"6432,6495",ATG
1994,Transport and supporting and auxiliary activities,Antigua and Barbuda,55.9498711618525,733,"6432,6495",ATG
1994,"Transport, storage and communications",Antigua and Barbuda,92.3598156579188,733,"6432,6495",ATG
1994,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,100.725762878926,733,"6432,6495",ATG
1994,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,241.225006706047,733,"6432,6495",ATG
1995,"Agriculture, hunting and forestry",Antigua and Barbuda,6.17702266165727,733,"6495,6432",ATG
1995,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,12.3771241658975,733,"6432,6495",ATG
1995,Construction,Antigua and Barbuda,54.7453257919997,733,"6432,6495",ATG
1995,"Electricity, gas and water supply",Antigua and Barbuda,16.1672167650904,733,"6432,6495",ATG
1995,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,8.22558361290281,733,"6432,6495",ATG
1995,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,86.9631839344838,733,"6432,6495",ATG
1995,Fishing,Antigua and Barbuda,6.16149183741138,733,"6432,6495",ATG
1995,Gross domestic product (GDP),Antigua and Barbuda,685.150009344845,733,"6432,6495",ATG
1995,Hotels and restaurants,Antigua and Barbuda,104.210950508436,733,"6432,6495",ATG
1995,Manufacturing,Antigua and Barbuda,12.230843243214,733,"6432,6495",ATG
1995,Mining and quarrying,Antigua and Barbuda,4.60805144232654,733,"6432,6495",ATG
1995,Post and telecommunications,Antigua and Barbuda,39.033514886547,733,"6432,6495",ATG
1995,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,109.864512795405,733,"6432,6495",ATG
1995,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,7.8571,733,"6432,6495",ATG
1995,Taxes on products less subsidies on products,Antigua and Barbuda,87.7011457689128,733,"6432,6495",ATG
1995,Total value added,Antigua and Barbuda,589.591779195668,733,"6432,6495",ATG
1995,Transport and supporting and auxiliary activities,Antigua and Barbuda,50.6022709730538,733,"6432,6495",ATG
1995,"Transport, storage and communications",Antigua and Barbuda,89.4864793804127,733,"6495,6432",ATG
1995,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,105.265756868578,733,"6432,6495",ATG
1995,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,211.374625289742,733,"6432,6495",ATG
1996,"Agriculture, hunting and forestry",Antigua and Barbuda,6.2004315585276,733,"6495,6432",ATG
1996,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,12.1294513284546,733,"6432,6495",ATG
1996,Construction,Antigua and Barbuda,61.321370959811,733,"6432,6495",ATG
1996,"Electricity, gas and water supply",Antigua and Barbuda,18.3697658702625,733,"6432,6495",ATG
1996,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,8.99701610919577,733,"6432,6495",ATG
1996,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,97.8508274016911,733,"6432,6495",ATG
1996,Fishing,Antigua and Barbuda,5.8546955633494,733,"6432,6495",ATG
1996,Gross domestic product (GDP),Antigua and Barbuda,731.163302048879,733,"6432,6495",ATG
1996,Hotels and restaurants,Antigua and Barbuda,110.030315494302,733,"6432,6495",ATG
1996,Manufacturing,Antigua and Barbuda,12.7258186881032,733,"6432,6495",ATG
1996,Mining and quarrying,Antigua and Barbuda,4.89048860969166,733,"6432,6495",ATG
1996,Post and telecommunications,Antigua and Barbuda,42.1018148508942,733,"6432,6495",ATG
1996,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,111.584623119809,733,"6432,6495",ATG
1996,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,8.1053,733,"6432,6495",ATG
1996,Taxes on products less subsidies on products,Antigua and Barbuda,96.5605594760083,733,"6432,6495",ATG
1996,Total value added,Antigua and Barbuda,626.497475097661,733,"6432,6495",ATG
1996,Transport and supporting and auxiliary activities,Antigua and Barbuda,53.7308587581193,733,"6432,6495",ATG
1996,"Transport, storage and communications",Antigua and Barbuda,95.6646206914094,733,"6432,6495",ATG
1996,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,108.424479101945,733,"6432,6495",ATG
1996,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,220.957524537625,733,"6495,6432",ATG
1997,"Agriculture, hunting and forestry",Antigua and Barbuda,6.43452052723086,733,"6432,6495",ATG
1997,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,12.7127860376951,733,"6432,6495",ATG
1997,Construction,Antigua and Barbuda,66.2258795324556,733,"6432,6495",ATG
1997,"Electricity, gas and water supply",Antigua and Barbuda,19.5039520761442,733,"6432,6495",ATG
1997,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,11.6828282170552,733,"6432,6495",ATG
1997,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,112.5554694234,733,"6432,6495",ATG
1997,Fishing,Antigua and Barbuda,6.21627688635102,733,"6495,6432",ATG
1997,Gross domestic product (GDP),Antigua and Barbuda,766.995728561963,733,"6432,6495",ATG
1997,Hotels and restaurants,Antigua and Barbuda,116.314648469051,733,"6432,6495",ATG
1997,Manufacturing,Antigua and Barbuda,13.4893678093894,733,"6432,6495",ATG
1997,Mining and quarrying,Antigua and Barbuda,5.13475859227772,733,"6432,6495",ATG
1997,Post and telecommunications,Antigua and Barbuda,46.293261386044,733,"6432,6495",ATG
1997,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,114.857932793744,733,"6432,6495",ATG
1997,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-0.3746,733,"6432,6495",ATG
1997,Taxes on products less subsidies on products,Antigua and Barbuda,98.0504449641511,733,"6432,6495",ATG
1997,Total value added,Antigua and Barbuda,669.319870434058,733,"6432,6495",ATG
1997,Transport and supporting and auxiliary activities,Antigua and Barbuda,58.3582369471929,733,"6432,6495",ATG
1997,"Transport, storage and communications",Antigua and Barbuda,104.460755909687,733,"6495,6432",ATG
1997,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,112.761029964703,733,"6432,6495",ATG
1997,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,232.06179647632,733,"6432,6495",ATG
1998,"Agriculture, hunting and forestry",Antigua and Barbuda,6.60716114164951,733,"6432,6495",ATG
1998,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,13.2407202438235,733,"6495,6432",ATG
1998,Construction,Antigua and Barbuda,72.8469661055259,733,"6432,6495",ATG
1998,"Electricity, gas and water supply",Antigua and Barbuda,19.7216753210233,733,"6432,6495",ATG
1998,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,13.6824176036172,733,"6432,6495",ATG
1998,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,123.75353144775,733,"6432,6495",ATG
1998,Fishing,Antigua and Barbuda,6.59246755573654,733,"6495,6432",ATG
1998,Gross domestic product (GDP),Antigua and Barbuda,800.78729019345,733,"6432,6495",ATG
1998,Hotels and restaurants,Antigua and Barbuda,113.713733781235,733,"6432,6495",ATG
1998,Manufacturing,Antigua and Barbuda,14.2305440405666,733,"6432,6495",ATG
1998,Mining and quarrying,Antigua and Barbuda,5.54441970890642,733,"6432,6495",ATG
1998,Post and telecommunications,Antigua and Barbuda,50.9134885087484,733,"6432,6495",ATG
1998,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,124.580497080204,733,"6432,6495",ATG
1998,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-1.8937,733,"6432,6495",ATG
1998,Taxes on products less subsidies on products,Antigua and Barbuda,99.6954289415959,733,"6432,6495",ATG
1998,Total value added,Antigua and Barbuda,702.985555628699,733,"6432,6495",ATG
1998,Transport and supporting and auxiliary activities,Antigua and Barbuda,59.0125476874012,733,"6495,6432",ATG
1998,"Transport, storage and communications",Antigua and Barbuda,109.673574347653,733,"6432,6495",ATG
1998,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,117.83640060408,733,"6432,6495",ATG
1998,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,233.076044936863,733,"6432,6495",ATG
1999,"Agriculture, hunting and forestry",Antigua and Barbuda,6.7843079687157,733,"6432,6495",ATG
1999,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,13.6733004075363,733,"6432,6495",ATG
1999,Construction,Antigua and Barbuda,78.674723393968,733,"6432,6495",ATG
1999,"Electricity, gas and water supply",Antigua and Barbuda,22.1824543212844,733,"6432,6495",ATG
1999,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,14.3754571069143,733,"6432,6495",ATG
1999,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,125.917321245792,733,"6432,6495",ATG
1999,Fishing,Antigua and Barbuda,6.856166257966,733,"6432,6495",ATG
1999,Gross domestic product (GDP),Antigua and Barbuda,833.804730662952,733,"6432,6495",ATG
1999,Hotels and restaurants,Antigua and Barbuda,116.779616457934,733,"6432,6495",ATG
1999,Manufacturing,Antigua and Barbuda,14.8690623644738,733,"6432,6495",ATG
1999,Mining and quarrying,Antigua and Barbuda,5.76619649726268,733,"6432,6495",ATG
1999,Post and telecommunications,Antigua and Barbuda,61.3299611687722,733,"6432,6495",ATG
1999,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,126.532057289769,733,"6432,6495",ATG
1999,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-1.0816,733,"6432,6495",ATG
1999,Taxes on products less subsidies on products,Antigua and Barbuda,99.4134316883196,733,"6495,6432",ATG
1999,Total value added,Antigua and Barbuda,735.472859640487,733,"6432,6495",ATG
1999,Transport and supporting and auxiliary activities,Antigua and Barbuda,60.2033444426719,733,"6495,6432",ATG
1999,"Transport, storage and communications",Antigua and Barbuda,121.139347339441,733,"6432,6495",ATG
1999,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,123.136629436339,733,"6432,6495",ATG
1999,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,241.093853887874,733,"6432,6495",ATG
2000,"Agriculture, hunting and forestry",Antigua and Barbuda,6.96414681892198,733,"6432,6495",ATG
2000,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,14.1173517342464,733,"6495,6432",ATG
2000,Construction,Antigua and Barbuda,83.787022982874,733,"6495,6432",ATG
2000,"Electricity, gas and water supply",Antigua and Barbuda,24.4103200828378,733,"6432,6495",ATG
2000,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,14.5367876142392,733,"6432,6495",ATG
2000,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,128.950168033999,733,"6432,6495",ATG
2000,Fishing,Antigua and Barbuda,7.129361035345,733,"6432,6495",ATG
2000,Gross domestic product (GDP),Antigua and Barbuda,846.190669254709,733,"6432,6495",ATG
2000,Hotels and restaurants,Antigua and Barbuda,115.689847733989,733,"6432,6495",ATG
2000,Manufacturing,Antigua and Barbuda,15.3145402648741,733,"6432,6495",ATG
2000,Mining and quarrying,Antigua and Barbuda,5.99733696828473,733,"6432,6495",ATG
2000,Post and telecommunications,Antigua and Barbuda,60.5836795712047,733,"6432,6495",ATG
2000,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,131.076115852417,733,"6432,6495",ATG
2000,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-0.9817,733,"6495,6432",ATG
2000,Taxes on products less subsidies on products,Antigua and Barbuda,90.742016150075,733,"6432,6495",ATG
2000,Total value added,Antigua and Barbuda,756.430332346805,733,"6432,6495",ATG
2000,Transport and supporting and auxiliary activities,Antigua and Barbuda,62.9804055103144,733,"6432,6495",ATG
2000,"Transport, storage and communications",Antigua and Barbuda,123.203895335645,733,"6432,6495",ATG
2000,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,128.436858268599,733,"6432,6495",ATG
2000,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,244.110368705866,733,"6432,6495",ATG
2001,"Agriculture, hunting and forestry",Antigua and Barbuda,6.59585593829511,733,"6432,6495",ATG
2001,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,13.8172949937085,733,"6432,6495",ATG
2001,Construction,Antigua and Barbuda,59.2675781075732,733,"6495,6432",ATG
2001,"Electricity, gas and water supply",Antigua and Barbuda,24.4996479125616,733,"6432,6495",ATG
2001,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,15.149650280679,733,"6432,6495",ATG
2001,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,131.960025058108,733,"6432,6495",ATG
2001,Fishing,Antigua and Barbuda,7.20137470472757,733,"6432,6495",ATG
2001,Gross domestic product (GDP),Antigua and Barbuda,819.161292279108,733,"6432,6495",ATG
2001,Hotels and restaurants,Antigua and Barbuda,109.256164585054,733,"6432,6495",ATG
2001,Manufacturing,Antigua and Barbuda,15.602784274586,733,"6432,6495",ATG
2001,Mining and quarrying,Antigua and Barbuda,6.92424730347654,733,"6432,6495",ATG
2001,Post and telecommunications,Antigua and Barbuda,53.8353414683525,733,"6432,6495",ATG
2001,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,136.807596968531,733,"6432,6495",ATG
2001,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-1.6262,733,"6432,6495",ATG
2001,Taxes on products less subsidies on products,Antigua and Barbuda,96.9819338824255,733,"6432,6495",ATG
2001,Total value added,Antigua and Barbuda,723.805531504359,733,"6432,6495",ATG
2001,Transport and supporting and auxiliary activities,Antigua and Barbuda,57.386967792302,733,"6432,6495",ATG
2001,"Transport, storage and communications",Antigua and Barbuda,110.950678804215,733,"6432,6495",ATG
2001,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,129.854710286762,733,"6432,6495",ATG
2001,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,239.125328362278,733,"6432,6495",ATG
2002,"Agriculture, hunting and forestry",Antigua and Barbuda,6.15415242604572,733,"6432,6495",ATG
2002,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,15.477120772055,733,"6432,6495",ATG
2002,Construction,Antigua and Barbuda,63.2778254210497,733,"6432,6495",ATG
2002,"Electricity, gas and water supply",Antigua and Barbuda,25.6446234985686,733,"6432,6495",ATG
2002,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,16.1012365766848,733,"6432,6495",ATG
2002,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,142.251126753931,733,"6432,6495",ATG
2002,Fishing,Antigua and Barbuda,9.31882880993742,733,"6432,6495",ATG
2002,Gross domestic product (GDP),Antigua and Barbuda,843.115611419957,733,"6432,6495",ATG
2002,Hotels and restaurants,Antigua and Barbuda,111.640561236945,733,"6432,6495",ATG
2002,Manufacturing,Antigua and Barbuda,16.4320698143255,733,"6432,6495",ATG
2002,Mining and quarrying,Antigua and Barbuda,7.32122783467804,733,"6432,6495",ATG
2002,Post and telecommunications,Antigua and Barbuda,52.1051870486276,733,"6432,6495",ATG
2002,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,141.361415995763,733,"6432,6495",ATG
2002,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-0.5361,733,"6432,6495",ATG
2002,Taxes on products less subsidies on products,Antigua and Barbuda,102.637087234449,733,"6495,6432",ATG
2002,Total value added,Antigua and Barbuda,741.014633103001,733,"6432,6495",ATG
2002,Transport and supporting and auxiliary activities,Antigua and Barbuda,53.2937179056615,733,"6432,6495",ATG
2002,"Transport, storage and communications",Antigua and Barbuda,105.059389941411,733,"6432,6495",ATG
2002,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,128.649837953008,733,"6432,6495",ATG
2002,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,240.291069647904,733,"6432,6495",ATG
2003,"Agriculture, hunting and forestry",Antigua and Barbuda,6.86036071857998,733,"6432,6495",ATG
2003,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,16.4042410065502,733,"6432,6495",ATG
2003,Construction,Antigua and Barbuda,69.5066746689639,733,"6432,6495",ATG
2003,"Electricity, gas and water supply",Antigua and Barbuda,24.7628949516973,733,"6432,6495",ATG
2003,Financial intermediation services indirectly measured (FISIM),Antigua and Barbuda,16.7035574825169,733,"6432,6495",ATG
2003,"Financial intermediation, real estate, renting and business activities",Antigua and Barbuda,145.90671996933,733,"6495,6432",ATG
2003,Fishing,Antigua and Barbuda,9.53447742642936,733,"6432,6495",ATG
2003,Gross domestic product (GDP),Antigua and Barbuda,892.974391969887,733,"6432,6495",ATG
2003,Hotels and restaurants,Antigua and Barbuda,122.201716482716,733,"6432,6495",ATG
2003,Manufacturing,Antigua and Barbuda,16.6736955022406,733,"6432,6495",ATG
2003,Mining and quarrying,Antigua and Barbuda,11.4244115164941,733,"6432,6495",ATG
2003,Post and telecommunications,Antigua and Barbuda,55.4544876021794,733,"6432,6495",ATG
2003,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities",Antigua and Barbuda,147.641855668785,733,"6432,6495",ATG
2003,Statistical discrepancy of GDP by economic activity,Antigua and Barbuda,-1.137,733,"6432,6495",ATG
2003,Taxes on products less subsidies on products,Antigua and Barbuda,110.247562058805,733,"6432,6495",ATG
2003,Total value added,Antigua and Barbuda,783.86380235347,733,"6432,6495",ATG
2003,Transport and supporting and auxiliary activities,Antigua and Barbuda,62.8342595692521,733,"6432,6495",ATG
2003,"Transport, storage and communications",Antigua and Barbuda,118.135720123356,733,"6432,6495",ATG
2003,"Wholesale and retail trade, and repair of goods",Antigua and Barbuda,127.953609604636,733,"6432,6495",ATG
2003,"Wholesale and retail trade, repair of goods, and hotels and restaurants",Antigua and Barbuda,250.11114642857,733,"6432,6495",ATG
2004,"Agriculture, hunting and forestry",Antigua and Barbuda,7.04596473988576,733,"6432,6495",ATG
2004,"Agriculture, hunting, forestry and fishing",Antigua and Barbuda,16.0832415736245,733,"6432,6495",ATG
2004,Construction,Antigua and Barbuda,73.8793434864447,733,"6432,6495",ATG
2004,"Electricity, gas and water supply",Antigua and Barbuda,26.6528394591024,733,"6432,6495",ATG
