year,value,source,notes
1990,1146909064,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,1068110654,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,1080464053,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,1069432306,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1069216602,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,1054355336,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,999975895,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,974122857,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,925987959,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,910446879,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,914485609,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,907430574,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,889328323,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,885603010,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,902543286,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,866976446,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,850457425,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,860537086,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,855886789,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,815112633,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,783951883,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,797986042,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,790181571,CEPALStat: 733,"CEPALStat: 6432,6495"
