key,value
name,Antigua and Barbuda - Annual Gross Domestic Product (GDP) by activity: Manufacturing [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Antigua and Barbuda: Manufacturing
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/mfg/gdp-sec-mfg_atg_cepalstat.csv
filehash,58379b75e63d9b5dabd94af0799ca7c575874fda
category,Economy
type,GDP
columns,"year,value,source,notes"
