key,value
name,Cuba - Manufacturing [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Manufacturing [2216]
description,Sectoral GDP: Manufacturing
category,Economic
type,GDP
file,gdp-sec--mfg_cub_cepalstat.csv
filehash,938c3154384faa33723fa63d3b75ca10d3b32583
columns,"year,value,source,notes"
