year,value,source,notes
1990,-1016678268,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,-930794909,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,-542746935,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,-383506642,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,-241350351,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,-9179679,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,388057025,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,929167733,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1255140034,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1731939972,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,1956556845,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,1837900113,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,2139400174,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,-2096854442,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,-1940283847,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,-1518719771,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,-1289146364,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,-1113308407,CEPALStat: 733,"CEPALStat: 6495,6432"
2008,-917778835,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,-1007658697,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,-462595179,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,36886853,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,112900837,CEPALStat: 733,"CEPALStat: 6432,6495"
