year,value,source,notes
1990,314812652,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,323788894,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,274968396,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,219319280,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,225478790,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,221742449,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,232315467,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,232892578,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,237890151,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,216587240,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,346674496,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,389902856,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,375493403,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,396295378,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,439064521,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,483988111,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,492464260,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,502011225,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,548154887,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,485304037,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,516331672,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,557701852,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,559912424,CEPALStat: 733,"CEPALStat: 6495,6432"
