key,value
name,Guyana - Manufacturing [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Manufacturing [2216]
description,Sectoral GDP: Manufacturing
category,Economic
type,GDP
file,gdp-sec--mfg_guy_cepalstat.csv
filehash,042ca9153b9a03b8660e4279d8c12e71c8aca1c6
columns,"year,value,source,notes"
