key,value
name,Cuba - Annual Gross Domestic Product (GDP) by activity: Manufacturing [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Cuba: Manufacturing
file,gdp-sec-mfg_cub_cepalstat.csv
filehash,7db0f624c04f2e44d676e4200d1de67480eafb6c
category,Economy
type,GDP
columns,"year,value,source,notes"
