key,value
name,Jamaica - Annual Gross Domestic Product (GDP) by activity: Manufacturing [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Jamaica: Manufacturing
file,gdp-sec-mfg_jam_cepalstat.csv
filehash,310633b9d34598e5505a56c16e739d354a7aa1e0
category,Economy
type,GDP
columns,"year,value,source,notes"
