year,value,source,notes
1990,421670146,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,441887433,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,443202379,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,426338203,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,434983970,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,452383328,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,472247972,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,509602139,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,568116470,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,527323005,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,559140365,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,613798981,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,637133768,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,714664485,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,772608170,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,876727898,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,992013776,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1129940413,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1176286107,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1198356220,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1212529828,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1199451243,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1224667619,CEPALStat: 733,"CEPALStat: 6432,6495"
