year,value,source,notes
1990,12861699,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,13397603,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,14420693,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,14635054,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,13227088,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,13529143,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,14342743,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,14703260,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,17178163,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,14206331,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,15258652,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,14369817,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,12748286,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,13957153,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,14937187,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,14554431,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,15334770,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,14717727,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,12918245,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,12579711,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,12395648,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,11658654,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,12096644,CEPALStat: 733,"CEPALStat: 6495,6432"
