year,value,source,notes
1990,27402768,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,27537968,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,31935503,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,30668899,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,30512353,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,30818330,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,32134745,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,31850114,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,30056944,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,29793662,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,26990054,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,25887964,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,25184414,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,27161891,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,26425441,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,28361812,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,28260454,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,26556933,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,27252891,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,25037362,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,24365083,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,25782572,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,25196175,CEPALStat: 733,"CEPALStat: 6432,6495"
