year,value,source,notes
1990,11060563,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,11703085,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,13037554,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,11413597,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,12278531,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,13224662,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,13987216,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,14728588,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,16811490,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,18837907,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,19236836,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,19443150,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,20687328,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,20205099,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,16942656,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,20141966,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,19627452,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,19972415,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,18988292,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,17988118,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,18687665,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,18661240,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,18619931,CEPALStat: 733,"CEPALStat: 6432,6495"
