key,value
name,Jamaica - Manufacturing [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Manufacturing [2216]
description,Sectoral GDP: Manufacturing
category,Economic
type,GDP
file,gdp-sec--mfg_jam_cepalstat.csv
filehash,017e40e5615b8fc2cb775d86883932841ece5583
columns,"year,value,source,notes"
