year,value,source,notes
1990,111429071,CEPALStat: 733,"CEPALStat: 6495,6432"
1991,123508103,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,147364191,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,152497780,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,160953103,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,176051893,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,186017094,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,110825119,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,99048063,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,105691531,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,93310523,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,174240038,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,95424353,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,93310523,CEPALStat: 733,"CEPALStat: 6495,6432"
2004,93310523,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,104483627,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,109919192,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,112754050,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,110683102,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,115266564,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,115761119,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,122512673,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,126265990,CEPALStat: 733,"CEPALStat: 6432,6495"
