key,value
name,"Guyana - Annual Gross Domestic Product (GDP) by activity: Wholesale and retail trade, repair of goods, and hotels and restaurants [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Guyana: Wholesale and retail trade, repair of goods, and hotels and restaurants"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/wrtrghr/gdp-sec-wrtrghr_guy_cepalstat.csv
filehash,10983bb3a5e7a87584c23fb14b33bdd082529875
category,Economy
type,GDP
columns,"year,value,source,notes"
