year,value,source,notes
1990,32033172,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,34666319,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,37403134,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,40767135,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,43312166,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,46520666,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,47267070,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,51035374,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,55125046,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,59613836,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,64087077,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,65723571,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,67372571,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,74697474,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,81711132,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,86087355,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,93149448,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,99935622,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,102181290,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,92256177,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,89642524,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,86667900,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,87443977,CEPALStat: 733,"CEPALStat: 6432,6495"
