year,value,source,notes
1990,45231936,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,48119816,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,50298697,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,52321942,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,57065906,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,54677008,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,58451579,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,61648471,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,63838880,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,62882017,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,57250362,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,55666465,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,55208805,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,61062376,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,70279198,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,78367599,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,77891787,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,72093190,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,77405744,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,65023326,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,66267684,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,63922461,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,65937856,CEPALStat: 733,"CEPALStat: 6432,6495"
