year,value,source,notes
1990,353821968,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,367281093,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,384065694,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,364045236,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,312133301,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,369016068,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,347015833,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,385867321,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,394169438,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,371993135,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,313335554,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,267602159,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,290468856,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,383542494,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,417780738,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,466604227,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,529642149,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,560863952,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,574782105,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,676347006,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,708697308,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,737285946,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,795556235,CEPALStat: 733,"CEPALStat: 6495,6432"
