year,value,source,notes
1990,47533291,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,49496352,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,53110425,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,54205427,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,60236447,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,59913053,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,62300724,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,63623577,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,66284488,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,71379367,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,73904113,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,71297445,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,74741384,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,72937262,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,68400706,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,66355824,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,81456587,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,84002726,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,84878515,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,71988020,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,68224514,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,71782475,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,73611767,CEPALStat: 733,"CEPALStat: 6432,6495"
