key,value
name,"Cuba - Annual Gross Domestic Product (GDP) by activity: Wholesale and retail trade, repair of goods, and hotels and restaurants [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Cuba: Wholesale and retail trade, repair of goods, and hotels and restaurants"
file,gdp-sec-wrtrghr_cub_cepalstat.csv
filehash,cc380defa384d40adadc63270c92540771861b3d
category,Economy
type,GDP
columns,"year,value,source,notes"
