year,value,source,notes
1990,737394211,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,694018081,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,656408719,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,676717774,CEPALStat: 733,"CEPALStat: 6495,6432"
1994,727365048,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,731627442,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,750432123,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,793306794,CEPALStat: 733,"CEPALStat: 6495,6432"
1998,870029892,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,829913240,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,869528433,CEPALStat: 733,"CEPALStat: 6495,6432"
2001,831166885,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,826403032,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,870531350,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,850723753,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,859750000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,955027048,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,944496427,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,941236949,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,901120297,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,925942475,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,925691746,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,916164041,CEPALStat: 733,"CEPALStat: 6495,6432"
