year,value,source,notes
1990,111167259,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,109273190,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,116062536,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,121252324,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,119522395,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,118683641,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,123663741,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,130111660,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,141382412,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,154330671,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,172573563,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,187199330,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,194171470,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,201562986,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,204970423,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,215350000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,217184773,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,222374561,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,227669194,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,210736854,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,229959933,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,243388193,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,258704030,CEPALStat: 733,"CEPALStat: 6432,6495"
