key,value
name,"Saint Lucia - Annual Gross Domestic Product (GDP) by activity: Wholesale and retail trade, repair of goods, and hotels and restaurants [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Saint Lucia: Wholesale and retail trade, repair of goods, and hotels and restaurants"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/wrtrghr/gdp-sec-wrtrghr_lca_cepalstat.csv
filehash,a396979e34a069d7e66946c83a23f8df760abb5c
category,Economy
type,GDP
columns,"year,value,source,notes"
