key,value
name,"Guyana - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting and forestry [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Guyana: Agriculture, hunting and forestry"
file,gdp-sec-aghufo_guy_cepalstat.csv
filehash,ee8372ca20fc0937c4147198cdb7e71daec23368
category,Economy
type,GDP
columns,"year,value,source,notes"
