key,value
name,"Cuba - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting and forestry [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Cuba: Agriculture, hunting and forestry"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/aghufo/gdp-sec-aghufo_cub_cepalstat.csv
filehash,e999f4e71b772d4d9e82bfd6889e83e74f6d998f
category,Economy
type,GDP
columns,"year,value,source,notes"
