year,value,source,notes
2000,3383270,CEPALStat: 733,"CEPALStat: 6495,6432"
2001,3891228,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,4752014,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,4738240,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,5520627,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,5753074,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,3366340,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,3566625,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,3681771,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,3365609,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,3489480,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,3517699,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,3342806,CEPALStat: 733,"CEPALStat: 6432,6495"
