key,value
name,"Saint Kitts and Nevis - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting and forestry [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Saint Kitts and Nevis: Agriculture, hunting and forestry"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/aghufo/gdp-sec-aghufo_kna_cepalstat.csv
filehash,6a4ae7916770d546fb4c6dfbd6f296fcdfb6db29
category,Economy
type,GDP
columns,"year,value,source,notes"
