key,value
name,"Grenada - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting and forestry [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Grenada: Agriculture, hunting and forestry"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/aghufo/gdp-sec-aghufo_grd_cepalstat.csv
filehash,7c6f40d8f623682bfce72a92711b70a89f047f84
category,Economy
type,GDP
columns,"year,value,source,notes"
