year,value,source,notes
1992,61101635,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,65205140,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,67008878,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,65971728,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,73772897,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,75892289,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,74449299,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,77831308,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,81844626,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,80266355,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,82926869,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,95643224,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,106961682,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,106150000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,105248130,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,103895327,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,100287850,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,94786448,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,107280942,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,102170812,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,112664496,CEPALStat: 733,"CEPALStat: 6432,6495"
