key,value
name,"Antigua and Barbuda - Agriculture, hunting and forestry [CEPALStat]"
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,"Agriculture, hunting and forestry [2216]"
description,"Sectoral GDP: Agriculture, hunting and forestry"
category,Economic
type,GDP
file,gdp-sec--aghufo_atg_cepalstat.csv
filehash,f387024e5b020910dcf02a1639d26082c5ad944c
columns,"year,value,source,notes"
