key,value
name,"Belize - Annual Gross Domestic Product (GDP) by activity: Agriculture, hunting and forestry [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Belize: Agriculture, hunting and forestry"
file,gdp-sec-aghufo_blz_cepalstat.csv
filehash,143100f6fc002d5d52a74a6b3454b7fe69690c88
category,Economy
type,GDP
columns,"year,value,source,notes"
