year,value,source,notes
1990,37947520,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,36700702,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,35406960,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,33650689,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,31150349,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,33617172,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,30506830,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,30124740,CEPALStat: 733,"CEPALStat: 6495,6432"
1998,29642101,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,33456293,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,32390464,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,29012418,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,30563309,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,31219843,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,29862352,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,13188070,CEPALStat: 733,"CEPALStat: 6495,6432"
2006,19225956,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,19442751,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,21536079,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,26057164,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,22910490,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,23508014,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,24425141,CEPALStat: 733,"CEPALStat: 6432,6495"
