year,value,source,notes
1990,6294067,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,6484264,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,6721279,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,6876363,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,6463781,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,6177022,CEPALStat: 733,"CEPALStat: 6495,6432"
1996,6200431,CEPALStat: 733,"CEPALStat: 6495,6432"
1997,6434520,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,6607161,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,6784307,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,6964146,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,6595855,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,6154152,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,6860360,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,7045964,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,6821248,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,7387440,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,7197018,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,7411199,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,7322102,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,8117793,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,8602489,CEPALStat: 733,"CEPALStat: 6495,6432"
2012,8097674,CEPALStat: 733,"CEPALStat: 6432,6495"
