year,value,source,notes
2002,1964496265,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,2035626309,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,2030823582,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1778500000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1644511259,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1966410321,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1977782061,CEPALStat: 733,"CEPALStat: 6495,6432"
2009,2043197715,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,1938262449,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,2034978536,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,2010883958,CEPALStat: 733,"CEPALStat: 6432,6495"
