key,value
name,"Guyana - Agriculture, hunting and forestry [CEPALStat]"
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,"Agriculture, hunting and forestry [2216]"
description,"Sectoral GDP: Agriculture, hunting and forestry"
category,Economic
type,GDP
file,gdp-sec--aghufo_guy_cepalstat.csv
filehash,01b477eae41482c1ee6ee701ef738b9ccd8e914b
columns,"year,value,source,notes"
