year,value,source,notes
1990,1546517014,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,1531559852,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,1486535351,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,1494836385,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1468211871,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,1453529752,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,1488958464,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,1502171728,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1555859454,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1504223038,CEPALStat: 733,"CEPALStat: 6495,6432"
2000,1440231607,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,1433865473,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,1495569812,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,1536808210,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1626830054,CEPALStat: 733,"CEPALStat: 6495,6432"
2005,1645527624,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1667243212,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1657434651,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1648144812,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1865560061,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,1890270090,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,1877608558,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,1899795712,CEPALStat: 733,"CEPALStat: 6432,6495"
