year,value,source,notes
1990,190166252,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,184675888,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,182429830,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,183677640,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,189667128,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,194907930,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,200897419,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,207635593,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,209132965,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,211628585,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,229597050,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,222858876,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,221111942,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,223607562,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,226352744,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,233590042,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,241576026,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,257400418,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,268371028,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,281325736,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,290515497,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,297372733,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,304418700,CEPALStat: 733,"CEPALStat: 6495,6432"
