key,value
name,"Dominica - Annual Gross Domestic Product (GDP) by activity: Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities [CEPALStat]"
dataset,CEPALStat national accounts [2216]
description,"Annual national account statistics for Dominica: Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
file,C:/statmart/data/facts/gen2/cepalstat/gdp-sec/public/gdp-sec-public_dma_cepalstat.csv
filehash,caf929c1fe7ad3d1808597d85a991bbcf8f22a44
category,Economy
type,GDP
columns,"year,value,source,notes"
