year,value,source,notes
1990,92344513,Economic Commission for Latin America and the Caribbean,
1991,94662810,Economic Commission for Latin America and the Caribbean,
1992,93160319,Economic Commission for Latin America and the Caribbean,
1993,101564879,Economic Commission for Latin America and the Caribbean,
1994,105250677,Economic Commission for Latin America and the Caribbean,
1995,108091325,Economic Commission for Latin America and the Caribbean,
1996,109629030,Economic Commission for Latin America and the Caribbean,
1997,110896757,Economic Commission for Latin America and the Caribbean,
1998,113015504,Economic Commission for Latin America and the Caribbean,
1999,117652098,Economic Commission for Latin America and the Caribbean,
2000,119401092,Economic Commission for Latin America and the Caribbean,
2001,123999297,Economic Commission for Latin America and the Caribbean,
2002,116892875,Economic Commission for Latin America and the Caribbean,
2003,114793425,Economic Commission for Latin America and the Caribbean,
2004,115943674,Economic Commission for Latin America and the Caribbean,
2005,120093921,Economic Commission for Latin America and the Caribbean,
2006,124358691,Economic Commission for Latin America and the Caribbean,
2007,129921475,Economic Commission for Latin America and the Caribbean,
2008,135530446,Economic Commission for Latin America and the Caribbean,
2009,143624147,Economic Commission for Latin America and the Caribbean,
2010,147510447,Economic Commission for Latin America and the Caribbean,
2011,154186828,Economic Commission for Latin America and the Caribbean,
2012,155041558,Economic Commission for Latin America and the Caribbean,
