year,value,source,notes
2000,88036882,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,96170176,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,87940189,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,92667840,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,105375323,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,99511546,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,96404745,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,114633314,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,117178017,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,117507443,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,119999281,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,115137457,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,112220528,CEPALStat: 733,"CEPALStat: 6432,6495"
