year,value,source,notes
1990,35617298,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,37200668,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,37189317,CEPALStat: 733,"CEPALStat: 6495,6432"
1993,37614954,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,39765840,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,40724941,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,43630623,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,48380731,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,51087782,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,53528100,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,54050215,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,50740611,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,52701310,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,58703165,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,58414970,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,69705936,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,55926879,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,57508925,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,55581383,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,48201615,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,46815118,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,45350418,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,42377875,CEPALStat: 733,"CEPALStat: 6432,6495"
