year,value,source,notes
1997,279721294,CEPALStat: 733,"CEPALStat: 6495,6432"
1998,296047343,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,296637482,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,321676228,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,281890757,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,306803606,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,336786030,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,335096547,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,377029000,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,393987902,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,365327390,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,313803215,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,336668002,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,291467866,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,312274474,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,369685425,CEPALStat: 733,"CEPALStat: 6432,6495"
