key,value
name,Saint Kitts and Nevis - Transport and supporting and auxiliary activities [CEPALStat]
originalsource,Economic Commission for Latin America and the Caribbean
proximatesource,CEPALStat
dataset,Transport and supporting and auxiliary activities [2216]
description,Sectoral GDP: Transport and supporting and auxiliary activities
category,Economic
type,GDP
file,gdp-sec--tsaa_kna_cepalstat.csv
filehash,56ff729d239a128701d8810b4317ee50c36ad25f
columns,"year,value,source,notes"
