year,value,source,notes
1990,51379649,CEPALStat: 733,"CEPALStat: 6495,6432"
1991,61638733,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,73304440,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,71291369,CEPALStat: 733,"CEPALStat: 6495,6432"
1994,74761601,CEPALStat: 733,"CEPALStat: 6495,6432"
1995,76572523,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,73531858,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,73818237,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,81550453,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,91994841,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,87774971,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,70952751,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,69839876,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,78510154,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,98367959,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,73262139,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,110861389,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,79522959,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,100794519,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,100308342,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,90898175,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,92786063,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,88121289,CEPALStat: 733,"CEPALStat: 6432,6495"
