key,value
name,Cuba - Annual Gross Domestic Product (GDP) by activity: Construction [CEPALStat]
dataset,CEPALStat national accounts [2216]
description,Annual national account statistics for Cuba: Construction
file,gdp-sec-cstrn_cub_cepalstat.csv
filehash,83b87bbecbacbd66b2a9dbea3c77bc29eec7ccd4
category,Economy
type,GDP
columns,"year,value,source,notes"
