year,value,source,notes
1990,426140338,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,473242932,CEPALStat: 733,"CEPALStat: 6495,6432"
1992,477267629,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,446127391,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,501006517,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,536076974,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,564536180,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,560859723,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,640522644,CEPALStat: 733,"CEPALStat: 6495,6432"
1999,678849233,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,730167240,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,805106009,CEPALStat: 733,"CEPALStat: 6495,6432"
2002,764207804,CEPALStat: 733,"CEPALStat: 6495,6432"
2003,942830283,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,1019178677,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,1183019131,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,1256776861,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,1346497654,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,1406959182,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,1307371007,CEPALStat: 733,"CEPALStat: 6432,6495"
2010,935896447,CEPALStat: 733,"CEPALStat: 6432,6495"
2011,853166637,CEPALStat: 733,"CEPALStat: 6495,6432"
2012,836117782,CEPALStat: 733,"CEPALStat: 6432,6495"
